frame,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,raw_track_id,memory_state,velocity_x,velocity_y
110,3,ball,0.9011,967.21,345.15,1137.77,540.89,1052.49,443.02,170.56,195.74,3,VISIBLE,6.66,-0.0
111,1,box,0.8279,382.34,136.47,939.19,567.76,660.77,352.12,556.85,431.29,1,VISIBLE,0.01,-0.01
111,3,ball,0.9178,972.62,345.11,1145.84,540.87,1059.23,442.99,173.22,195.76,3,VISIBLE,6.72,-0.02
112,1,box,0.8345,382.4,136.44,939.16,567.67,660.78,352.06,556.76,431.23,1,VISIBLE,0.01,-0.04
112,3,ball,0.917,978.28,345.21,1153.97,541.08,1066.12,443.15,175.69,195.87,3,VISIBLE,6.84,0.1
113,1,box,0.8303,382.31,136.05,939.44,567.65,660.87,351.85,557.13,431.61,1,VISIBLE,0.07,-0.16
113,3,ball,0.9154,984.3,345.23,1162.19,541.21,1073.25,443.22,177.89,195.98,3,VISIBLE,7.04,0.08
114,1,box,0.8288,382.32,135.9,939.41,567.55,660.87,351.72,557.1,431.65,1,VISIBLE,0.01,-0.13
114,3,ball,0.9091,990.27,345.22,1170.13,541.17,1080.2,443.19,179.86,195.95,3,VISIBLE,6.98,0.01
115,1,box,0.8224,382.35,136.23,939.18,567.65,660.76,351.94,556.83,431.42,1,VISIBLE,-0.07,0.11
115,3,ball,0.9214,996.24,345.27,1177.91,541.26,1087.07,443.26,181.66,195.99,3,VISIBLE,6.91,0.05
116,1,box,0.8279,382.43,136.37,939.07,567.63,660.75,352.0,556.64,431.26,1,VISIBLE,-0.03,0.08
116,3,ball,0.9157,1002.38,345.33,1185.62,541.24,1094.0,443.29,183.24,195.91,3,VISIBLE,6.92,0.03
117,1,box,0.8324,382.49,136.42,939.01,567.56,660.75,351.99,556.52,431.14,1,VISIBLE,-0.01,0.02
117,3,ball,0.9213,1008.56,345.29,1193.32,541.27,1100.94,443.28,184.76,195.99,3,VISIBLE,6.93,0.01
118,1,box,0.8272,382.55,136.46,938.99,567.52,660.77,351.99,556.44,431.05,1,VISIBLE,0.01,0.0
118,3,ball,0.9196,1014.83,345.18,1201.23,541.55,1108.03,443.36,186.41,196.37,3,VISIBLE,7.04,0.06
119,1,box,0.8295,382.54,136.47,938.99,567.51,660.76,351.99,556.45,431.03,1,VISIBLE,-0.0,0.0
119,3,ball,0.9306,1020.85,345.19,1208.51,541.58,1114.68,443.38,187.66,196.39,3,VISIBLE,6.77,0.03
120,1,box,0.8303,382.53,136.45,938.96,567.45,660.75,351.95,556.44,431.0,1,VISIBLE,-0.01,-0.03
120,3,ball,0.927,1027.0,345.02,1215.84,541.51,1121.42,443.26,188.85,196.49,3,VISIBLE,6.75,-0.07
121,1,box,0.833,382.54,136.47,938.93,567.39,660.73,351.93,556.39,430.92,1,VISIBLE,-0.01,-0.02
121,3,ball,0.9243,1033.19,345.09,1223.23,541.73,1128.21,443.41,190.04,196.64,3,VISIBLE,6.78,0.08
122,1,box,0.8372,382.54,136.49,938.97,567.42,660.76,351.95,556.43,430.93,1,VISIBLE,0.01,0.01
122,3,ball,0.9175,1039.32,344.98,1230.2,541.53,1134.76,443.26,190.88,196.55,3,VISIBLE,6.62,-0.08
123,1,box,0.835,382.53,136.49,938.98,567.41,660.75,351.95,556.45,430.92,1,VISIBLE,0.0,-0.0
123,3,ball,0.9151,1045.77,344.94,1237.57,541.56,1141.67,443.25,191.8,196.62,3,VISIBLE,6.82,-0.03
124,1,box,0.832,382.51,136.49,939.02,567.44,660.76,351.97,556.52,430.95,1,VISIBLE,0.01,0.01
124,3,ball,0.9217,1052.03,344.83,1244.6,541.41,1148.31,443.12,192.56,196.57,3,VISIBLE,6.7,-0.1
125,1,box,0.8309,382.51,136.48,939.04,567.43,660.78,351.95,556.53,430.95,1,VISIBLE,0.01,-0.0
125,3,ball,0.9037,1058.74,344.88,1251.98,541.41,1155.36,443.15,193.23,196.53,3,VISIBLE,6.94,-0.01
126,1,box,0.8427,382.52,136.49,939.0,567.39,660.76,351.94,556.48,430.9,1,VISIBLE,-0.01,-0.01
126,3,ball,0.9206,1065.68,344.97,1259.53,541.41,1162.61,443.19,193.85,196.44,3,VISIBLE,7.15,0.03
127,1,box,0.8527,382.58,136.5,938.99,567.32,660.78,351.91,556.41,430.82,1,VISIBLE,0.02,-0.02
127,3,ball,0.9247,1072.8,344.95,1267.44,541.58,1170.12,443.26,194.64,196.63,3,VISIBLE,7.41,0.06
128,1,box,0.8448,382.51,136.49,938.97,567.33,660.74,351.91,556.46,430.84,1,VISIBLE,-0.03,-0.01
128,3,ball,0.9198,1079.61,344.89,1274.93,541.61,1177.27,443.25,195.31,196.72,3,VISIBLE,7.23,0.01
129,1,box,0.8493,382.58,136.48,938.91,567.2,660.75,351.84,556.33,430.72,1,VISIBLE,-0.0,-0.05
129,3,ball,0.9194,1084.94,344.94,1280.0,541.49,1182.47,443.21,195.06,196.55,3,VISIBLE,5.81,-0.02
130,1,box,0.848,382.59,136.5,938.91,567.18,660.75,351.84,556.32,430.68,1,VISIBLE,0.0,-0.02
130,3,ball,0.9193,1089.22,345.05,1280.0,541.27,1184.61,443.16,190.78,196.23,3,VISIBLE,3.24,-0.05
131,1,box,0.8455,382.55,136.49,938.92,567.18,660.73,351.84,556.36,430.7,1,VISIBLE,-0.01,-0.01
131,3,ball,0.9237,1093.65,345.02,1280.0,541.2,1186.83,443.11,186.35,196.18,3,VISIBLE,2.52,-0.05
132,1,box,0.8445,382.53,136.5,938.95,567.23,660.74,351.87,556.42,430.72,1,VISIBLE,0.0,0.02
132,3,ball,0.9291,1098.15,344.75,1280.0,541.03,1189.07,442.89,181.85,196.28,3,VISIBLE,2.33,-0.17
133,1,box,0.8433,382.5,136.5,938.98,567.26,660.74,351.88,556.48,430.76,1,VISIBLE,0.0,0.02
133,3,ball,0.9159,1102.64,344.7,1280.0,540.92,1191.32,442.81,177.36,196.22,3,VISIBLE,2.27,-0.11
134,1,box,0.8438,382.5,136.51,938.98,567.26,660.74,351.89,556.48,430.75,1,VISIBLE,0.0,0.01
134,3,ball,0.9173,1107.31,344.61,1280.0,540.75,1193.66,442.68,172.69,196.13,3,VISIBLE,2.32,-0.12
135,1,box,0.8419,382.46,136.52,938.98,567.29,660.72,351.9,556.52,430.77,1,VISIBLE,-0.01,0.02
135,3,ball,0.9246,1110.91,344.49,1280.0,540.86,1195.46,442.68,169.09,196.37,3,VISIBLE,1.95,-0.04
136,1,box,0.8407,382.46,136.52,938.97,567.28,660.71,351.9,556.51,430.76,1,VISIBLE,-0.01,0.0
136,3,ball,0.9242,1112.61,344.45,1280.0,540.96,1196.3,442.71,167.39,196.52,3,VISIBLE,1.18,0.01
137,1,box,0.8517,382.42,136.52,939.0,567.33,660.71,351.93,556.58,430.81,1,VISIBLE,-0.01,0.02
137,3,ball,0.9192,1112.81,344.53,1280.0,540.9,1196.4,442.72,167.19,196.38,3,VISIBLE,0.42,0.01
138,1,box,0.8514,382.39,136.52,938.99,567.33,660.69,351.92,556.6,430.81,1,VISIBLE,-0.02,0.01
138,3,ball,0.9106,1111.68,344.58,1280.0,540.95,1195.84,442.76,168.32,196.37,3,VISIBLE,-0.27,0.04
139,1,box,0.849,382.35,136.52,939.0,567.37,660.68,351.94,556.66,430.85,1,VISIBLE,-0.02,0.02
139,3,ball,0.9147,1110.0,344.71,1280.0,540.88,1195.0,442.79,170.0,196.17,3,VISIBLE,-0.67,0.03
140,1,box,0.8504,382.33,136.52,939.02,567.39,660.67,351.96,556.69,430.87,1,VISIBLE,-0.0,0.01
140,3,ball,0.9177,1107.69,344.84,1280.0,540.92,1193.84,442.88,172.31,196.08,3,VISIBLE,-1.01,0.07
141,1,box,0.8546,382.35,136.54,939.0,567.38,660.68,351.96,556.66,430.83,1,VISIBLE,-0.0,0.01
141,3,ball,0.9281,1105.31,344.84,1280.0,540.94,1192.65,442.89,174.69,196.09,3,VISIBLE,-1.14,0.03
142,1,box,0.8456,382.34,136.55,938.98,567.36,660.66,351.96,556.64,430.81,1,VISIBLE,-0.01,-0.0
142,3,ball,0.9209,1102.46,345.01,1279.67,541.29,1191.06,443.15,177.21,196.28,3,VISIBLE,-1.45,0.19
143,1,box,0.842,382.29,136.55,939.03,567.45,660.66,352.0,556.74,430.9,1,VISIBLE,-0.0,0.03
143,3,ball,0.9177,1099.44,345.03,1277.73,541.57,1188.58,443.3,178.29,196.54,3,VISIBLE,-2.17,0.16
144,1,box,0.8497,382.29,136.54,939.05,567.46,660.67,352.0,556.76,430.91,1,VISIBLE,0.01,0.01
144,3,ball,0.9237,1096.08,345.05,1275.94,542.02,1186.01,443.53,179.86,196.97,3,VISIBLE,-2.45,0.21
145,1,box,0.8448,382.3,136.52,939.04,567.42,660.67,351.97,556.74,430.9,1,VISIBLE,0.0,-0.02
145,3,ball,0.9113,1092.43,345.09,1274.03,542.22,1183.23,443.66,181.6,197.14,3,VISIBLE,-2.68,0.15
146,1,box,0.8483,382.34,136.5,939.02,567.35,660.68,351.93,556.68,430.84,1,VISIBLE,0.01,-0.04
146,3,ball,0.901,1088.16,345.19,1271.82,542.58,1179.99,443.89,183.66,197.39,3,VISIBLE,-3.07,0.21
147,1,box,0.8474,382.36,136.5,939.01,567.31,660.68,351.9,556.65,430.81,1,VISIBLE,0.01,-0.03
147,3,ball,0.9138,1082.48,345.15,1267.9,542.75,1175.19,443.95,185.42,197.6,3,VISIBLE,-4.28,0.11
148,1,box,0.8463,382.36,136.49,939.01,567.28,660.68,351.89,556.65,430.79,1,VISIBLE,0.0,-0.02
148,3,ball,0.9143,1076.32,345.2,1263.22,542.82,1169.77,444.01,186.9,197.62,3,VISIBLE,-5.08,0.07
149,1,box,0.8469,382.38,136.49,939.03,567.27,660.71,351.88,556.65,430.78,1,VISIBLE,0.01,-0.01
149,3,ball,0.9238,1069.85,345.11,1257.96,542.6,1163.91,443.86,188.11,197.49,3,VISIBLE,-5.63,-0.09
150,1,box,0.8517,382.36,136.48,939.04,567.27,660.7,351.88,556.68,430.79,1,VISIBLE,0.0,-0.01
150,3,ball,0.9087,1063.11,345.13,1252.53,542.83,1157.82,443.98,189.42,197.7,3,VISIBLE,-5.95,0.06
151,1,box,0.8463,382.28,136.49,939.11,567.4,660.7,351.95,556.83,430.91,1,VISIBLE,-0.0,0.05
151,3,ball,0.9134,1056.39,345.12,1246.95,542.98,1151.67,444.05,190.56,197.86,3,VISIBLE,-6.09,0.07
152,1,box,0.8445,382.3,136.51,939.08,567.37,660.69,351.94,556.78,430.86,1,VISIBLE,-0.0,0.01
152,3,ball,0.9204,1049.6,345.13,1241.11,542.92,1145.35,444.03,191.51,197.79,3,VISIBLE,-6.25,0.0
153,1,box,0.8433,382.26,136.49,939.1,567.41,660.68,351.95,556.85,430.92,1,VISIBLE,-0.01,0.01
153,3,ball,0.9171,1043.04,345.2,1235.71,543.4,1139.37,444.3,192.66,198.21,3,VISIBLE,-6.06,0.19
154,1,box,0.843,382.24,136.49,939.08,567.42,660.66,351.95,556.85,430.93,1,VISIBLE,-0.02,0.01
154,3,ball,0.9271,1036.22,345.43,1229.51,543.47,1132.86,444.45,193.29,198.04,3,VISIBLE,-6.38,0.16
155,1,box,0.8364,382.24,136.51,939.08,567.44,660.66,351.97,556.85,430.93,1,VISIBLE,-0.0,0.02
155,3,ball,0.9237,1029.48,345.5,1223.45,543.56,1126.47,444.53,193.97,198.06,3,VISIBLE,-6.39,0.1
156,1,box,0.8393,382.28,136.5,939.1,567.41,660.69,351.96,556.82,430.92,1,VISIBLE,0.02,-0.01
156,3,ball,0.9149,1022.46,345.54,1216.86,543.38,1119.66,444.46,194.41,197.84,3,VISIBLE,-6.68,-0.02
157,1,box,0.8406,382.26,136.49,939.1,567.43,660.68,351.96,556.84,430.94,1,VISIBLE,-0.0,0.0
157,3,ball,0.9124,1015.31,345.49,1210.06,543.04,1112.69,444.27,194.74,197.55,3,VISIBLE,-6.89,-0.14
158,1,box,0.8434,382.3,136.5,939.16,567.47,660.73,351.99,556.86,430.97,1,VISIBLE,0.03,0.02
158,3,ball,0.9262,1008.09,345.49,1203.58,543.35,1105.83,444.42,195.49,197.85,3,VISIBLE,-6.86,0.07
159,1,box,0.8392,382.24,136.5,939.11,567.48,660.68,351.99,556.87,430.98,1,VISIBLE,-0.03,0.01
159,3,ball,0.9369,1001.31,345.51,1197.12,543.24,1099.21,444.37,195.81,197.73,3,VISIBLE,-6.69,-0.01
160,1,box,0.842,382.2,136.51,939.1,567.52,660.65,352.02,556.9,431.01,1,VISIBLE,-0.03,0.02
160,3,ball,0.9158,994.06,345.45,1190.39,543.36,1092.23,444.4,196.34,197.92,3,VISIBLE,-6.9,0.02
161,1,box,0.8438,382.19,136.52,939.12,567.57,660.66,352.05,556.92,431.05,1,VISIBLE,-0.0,0.03
161,3,ball,0.9141,986.85,345.48,1183.55,543.44,1085.2,444.46,196.7,197.96,3,VISIBLE,-6.99,0.04
162,1,box,0.8438,382.17,136.53,939.1,567.6,660.64,352.07,556.94,431.07,1,VISIBLE,-0.02,0.02
162,3,ball,0.9079,980.02,345.63,1176.94,543.5,1078.48,444.57,196.92,197.86,3,VISIBLE,-6.8,0.09
163,1,box,0.8525,382.16,136.55,939.13,567.67,660.64,352.11,556.96,431.12,1,VISIBLE,0.0,0.04
163,3,ball,0.9111,972.83,345.56,1169.97,543.38,1071.4,444.47,197.14,197.82,3,VISIBLE,-7.0,-0.04
164,1,box,0.859,382.22,136.21,939.33,567.52,660.77,351.87,557.11,431.31,1,VISIBLE,0.09,-0.16
164,3,ball,0.9138,965.57,345.66,1162.88,543.4,1064.22,444.53,197.32,197.74,3,VISIBLE,-7.12,0.03
165,1,box,0.8543,382.28,136.44,939.15,567.57,660.72,352.0,556.88,431.13,1,VISIBLE,-0.01,0.05
165,3,ball,0.9245,958.3,345.71,1155.58,543.29,1056.94,444.5,197.28,197.58,3,VISIBLE,-7.24,-0.01
166,1,box,0.8519,382.37,136.2,939.2,567.35,660.78,351.77,556.83,431.15,1,VISIBLE,0.04,-0.15
166,3,ball,0.923,950.99,345.66,1148.57,543.36,1049.78,444.51,197.58,197.7,3,VISIBLE,-7.18,0.0
167,1,box,0.8522,382.35,136.39,939.01,567.39,660.68,351.89,556.66,431.0,1,VISIBLE,-0.06,0.04
167,3,ball,0.9173,943.46,345.58,1141.08,543.26,1042.27,444.42,197.62,197.67,3,VISIBLE,-7.41,-0.06
168,1,box,0.8596,382.51,136.15,939.2,567.2,660.86,351.67,556.7,431.05,1,VISIBLE,0.1,-0.14
168,3,ball,0.92,936.84,345.55,1134.35,543.09,1035.59,444.32,197.51,197.54,3,VISIBLE,-6.9,-0.09
169,1,box,0.8571,382.63,136.38,939.04,567.15,660.84,351.76,556.41,430.77,1,VISIBLE,0.02,0.02
169,3,ball,0.9233,932.56,345.53,1129.46,543.08,1031.01,444.3,196.9,197.55,3,VISIBLE,-5.28,-0.04
170,1,box,0.8592,382.64,136.46,939.0,567.14,660.82,351.8,556.36,430.68,1,VISIBLE,-0.01,0.03
170,3,ball,0.9116,929.04,345.45,1124.49,542.74,1026.76,444.09,195.46,197.29,3,VISIBLE,-4.55,-0.16
171,1,box,0.8483,382.63,136.49,938.96,567.1,660.8,351.79,556.33,430.62,1,VISIBLE,-0.02,0.01
171,3,ball,0.914,925.87,345.22,1119.18,542.09,1022.52,443.65,193.31,196.87,3,VISIBLE,-4.33,-0.36
172,1,box,0.8343,382.54,136.51,938.98,567.18,660.76,351.85,556.44,430.67,1,VISIBLE,-0.03,0.04
172,3,ball,0.9093,924.19,345.18,1115.28,541.69,1019.74,443.44,191.09,196.51,3,VISIBLE,-3.25,-0.26
173,1,box,0.8486,382.25,136.51,938.93,567.35,660.59,351.93,556.67,430.84,1,VISIBLE,-0.13,0.07
173,3,ball,0.9076,924.24,345.21,1113.56,541.56,1018.9,443.38,189.33,196.35,3,VISIBLE,-1.56,-0.11
174,1,box,0.8169,382.06,136.13,938.87,567.15,660.46,351.64,556.81,431.02,1,VISIBLE,-0.13,-0.18
174,3,ball,0.9023,924.58,345.26,1112.43,541.56,1018.51,443.41,187.85,196.3,3,VISIBLE,-0.74,-0.02
175,1,box,0.8107,381.6,136.01,938.67,567.37,660.13,351.69,557.07,431.36,1,VISIBLE,-0.27,-0.02
175,3,ball,0.9061,925.07,345.3,1111.63,541.56,1018.35,443.43,186.56,196.27,3,VISIBLE,-0.33,0.01
176,1,box,0.8161,381.41,135.96,938.4,567.39,659.91,351.68,556.98,431.43,1,VISIBLE,-0.24,-0.02
176,3,ball,0.9086,925.7,345.27,1111.15,541.53,1018.42,443.4,185.45,196.27,3,VISIBLE,-0.05,-0.02
177,1,box,0.814,381.33,135.94,938.0,567.22,659.66,351.58,556.67,431.27,1,VISIBLE,-0.24,-0.07
177,3,ball,0.9108,926.75,345.28,1111.26,541.56,1019.0,443.42,184.51,196.28,3,VISIBLE,0.39,0.01
178,1,box,0.8213,381.26,135.94,937.86,567.26,659.56,351.6,556.6,431.32,1,VISIBLE,-0.15,-0.01
178,3,ball,0.9061,928.28,345.42,1112.04,541.57,1020.16,443.49,183.76,196.14,3,VISIBLE,0.93,0.06
179,1,box,0.8158,381.31,135.97,937.7,567.2,659.51,351.59,556.4,431.24,1,VISIBLE,-0.08,-0.01
179,3,ball,0.9129,929.93,345.49,1113.48,541.66,1021.71,443.57,183.56,196.17,3,VISIBLE,1.36,0.07
180,1,box,0.831,381.33,135.97,937.56,567.15,659.44,351.56,556.23,431.17,1,VISIBLE,-0.07,-0.02
180,3,ball,0.9149,932.1,345.48,1115.83,541.68,1023.97,443.58,183.74,196.2,3,VISIBLE,1.99,0.03
181,1,box,0.8344,381.31,135.98,937.58,567.27,659.45,351.62,556.27,431.29,1,VISIBLE,-0.02,0.04
181,3,ball,0.9219,934.09,345.47,1118.35,541.74,1026.22,443.61,184.26,196.28,3,VISIBLE,2.18,0.03
182,1,box,0.8293,381.27,135.98,937.62,567.42,659.45,351.7,556.35,431.45,1,VISIBLE,-0.01,0.06
182,3,ball,0.9161,936.23,345.53,1121.44,541.92,1028.83,443.72,185.21,196.39,3,VISIBLE,2.48,0.09
183,1,box,0.8278,381.28,135.98,937.56,567.46,659.42,351.72,556.28,431.47,1,VISIBLE,-0.02,0.03
183,3,ball,0.9267,938.37,345.61,1124.92,542.19,1031.64,443.9,186.55,196.57,3,VISIBLE,2.71,0.15
184,1,box,0.8192,381.29,135.98,937.51,567.49,659.4,351.73,556.22,431.51,1,VISIBLE,-0.02,0.02
184,3,ball,0.9187,941.06,345.65,1128.75,542.16,1034.91,443.9,187.69,196.51,3,VISIBLE,3.1,0.05
185,1,box,0.8245,381.42,135.99,937.36,567.33,659.39,351.66,555.94,431.34,1,VISIBLE,-0.01,-0.05
185,3,ball,0.915,945.4,345.45,1134.33,542.27,1039.87,443.86,188.94,196.83,3,VISIBLE,4.4,-0.02
186,1,box,0.8262,381.54,136.03,937.26,567.24,659.4,351.63,555.72,431.21,1,VISIBLE,0.0,-0.03
186,3,ball,0.9183,950.27,345.49,1140.18,542.37,1045.22,443.93,189.91,196.87,3,VISIBLE,5.07,0.04
187,1,box,0.8191,381.57,136.05,937.25,567.27,659.41,351.66,555.67,431.22,1,VISIBLE,0.01,0.01
187,3,ball,0.9206,955.02,345.36,1145.87,542.34,1050.44,443.85,190.85,196.98,3,VISIBLE,5.18,-0.04
188,1,box,0.8209,381.59,136.05,937.23,567.28,659.41,351.66,555.64,431.23,1,VISIBLE,0.0,0.01
188,3,ball,0.909,960.16,345.31,1151.69,542.28,1055.92,443.8,191.54,196.97,3,VISIBLE,5.39,-0.05
189,1,box,0.8198,381.6,136.02,937.25,567.29,659.42,351.65,555.65,431.27,1,VISIBLE,0.01,-0.01
189,3,ball,0.8975,965.12,345.44,1157.4,542.47,1061.26,443.96,192.27,197.03,3,VISIBLE,5.35,0.1
190,1,box,0.8151,381.63,136.02,937.22,567.28,659.42,351.65,555.59,431.26,1,VISIBLE,0.0,-0.01
190,3,ball,0.8998,969.97,345.37,1163.02,542.57,1066.49,443.97,193.05,197.2,3,VISIBLE,5.27,0.04
191,1,box,0.8155,381.67,136.02,937.21,567.27,659.44,351.64,555.54,431.25,1,VISIBLE,0.01,-0.01
191,3,ball,0.8923,974.93,345.19,1168.72,542.62,1071.82,443.9,193.79,197.43,3,VISIBLE,5.31,-0.03
192,1,box,0.8173,381.69,136.02,937.19,567.26,659.44,351.64,555.5,431.24,1,VISIBLE,0.0,-0.01
192,3,ball,0.9163,980.25,345.26,1174.56,542.66,1077.4,443.96,194.31,197.4,3,VISIBLE,5.5,0.03
